-0.4608319376558568	-0.45142168654431436	0.6450707492744546
-0.04412020313250088	-0.21779148963836562	0.19450690788323727
-0.03832295824770524	-0.1442579254479906	0.1678026758632672
-0.19215133151143773	-0.23108201196819486	-0.4438982437351358
-0.19157200179632186	-0.20812598463571977	0.08042938994380845
0.43406441938257245	0.003489469967688048	-0.024398364491760614
0.22821391199365654	0.08315439109156691	0.08091961264478485
-0.04625761153138725	0.19963737251738325	0.5573708060598419
-0.03057413537134331	0.1773567215690538	0.39698392070003136
0.004172736886600713	0.2287441349761063	-0.20564135049704765
-0.0005551626987900342	0.18834876667494632	-0.21174120669394939
-0.1541132330380578	-0.1530040928270309	0.12043034575981437
-0.053914518138061376	-0.14353788705343218	0.1420876839247695
-0.26652421349818933	-0.9355178987608309	-0.07037760605935789
0.5249301905224991	0.1271040807921305	-0.6648583209691504
0.4814392055815447	0.09649025318339613	-0.5999328980176835
0.3006471731675171	0.042051983666090365	0.020192277816155946
-0.33001861909597513	-0.9042136556877438	-0.042499000806690036
-0.027310785547704948	-0.2709894093726692	0.2678419767365899
0.0004169775823927841	-0.8341877849440671	-0.5472199673285594
0.020171183300274023	-0.8075763331910373	-0.5502986363879167
0.014559292366635062	0.23940211431334987	-0.12076512520248579
0.4142243817476822	-0.010261865485384412	0.03323440585343352
0.0007149861896353787	-0.8351420422796302	-0.5012606783334287
0.36485249912831796	0.25829261914207874	-0.8245779433644049
-0.042685338141828844	0.17372154172256637	0.3910602718418437
-0.03760328936554253	-0.769650521568664	-0.6033216385455789
0.26726113450972533	-0.5169628925957769	-0.7767469204145401
-0.0458781180462784	0.718411327602113	-0.3964301026761774
-0.038639911968310056	0.21572496931268556	0.37242322988598286
-0.7793600254049434	-0.06304866834409155	0.30402139881568613
0.11667830864070723	-0.4421741882638675	-0.5746434434648949
0.3344081996425811	0.005134032124691277	-0.11941420726879536
-0.942507873557981	-0.08513390730531593	-0.18807039257378322
-0.07468337994125127	0.6412971948562614	-0.3173602229907411
-0.6096377234549991	0.04651132694330571	-0.11138950490269676
-0.06441628124656736	0.20706257236885928	0.43407943700430407
-0.6906278436881993	-0.07450145197573209	-0.2000383592044427
0.17567511200362715	0.6264380171296308	0.7524312302068019
0.1639124570306055	0.4970828788788293	0.573393883501249
0.10447896429566753	0.4708221409585412	0.5419291337429825
0.08536562390334808	0.742233083304749	0.6569407721257614
0.06065003008830119	0.5568695055343483	0.5352485550200142
0.08482245515585349	0.5918446767811514	0.510182006275382
-0.09140024358204221	-0.8170291269764236	0.4006639243678905
0.30271752617559	-0.015238804894229099	0.11850684706909
-0.04628990889158451	0.18280661834943474	0.4121667775201827
-0.05401690347293222	-0.44244156020932063	0.7038957014458771
-0.06282234013567738	-0.3814390472434925	0.35222487144344194
-0.12415266129414909	-0.7964496334066619	0.4248982412931497
-0.12446032217187959	-0.8517920476167338	0.4080447457705062
-0.41260509012709423	0.8117887485810866	-0.4010744873865074
-0.32810209051310923	0.585348805934721	-0.31674516488327115
-0.08379661339588514	0.16630787568393776	0.36747324241560075
-0.27770395391190983	0.6190595470273537	-0.28431090629381056
-0.07989575529244944	0.7176020801987222	-0.34151457133901214
0.440223572471515	-0.47399670370051905	0.7284891745283845
0.38104054073299587	-0.18040107700729435	0.36901263031789555
0.06505961422753379	0.06070756628786781	0.4093091006783167
0.07177028197925725	-0.17855570484461802	-0.08058834765022473
-0.03216860654386062	-0.2078552681848923	0.2932844172479315
